round,alive_nodes,round_energy
750,100,0.0193884179760612
751,100,0.01917610066504134
752,100,0.0198110237019531
753,100,0.018596719419663312
754,100,0.019281528436551624
755,100,0.01855657509402372
756,100,0.019240744581296532
757,100,0.01879075758157369
758,100,0.01866837446893643
759,100,0.01892088070452992
760,100,0.018605315270051426
761,100,0.01845397253272768
762,100,0.018099729994114414
763,100,0.01845907032410679
764,100,0.018219233207653653
765,100,0.018269581805387906
766,100,0.018759545898748675
767,100,0.01844709639048748
768,100,0.018441595184992395
769,100,0.019073310112200932
770,100,0.019811260972316894
771,100,0.019377386360410212
772,100,0.019359339561384192
773,100,0.020312208790409573
774,100,0.019640383216127016
775,100,0.020322108179385404
776,100,0.01906175846054395
777,100,0.01884563511659691
778,100,0.01876039060496592
779,100,0.018574717211948918
780,100,0.019611976425452947
781,100,0.019621042238116105
782,100,0.019017697787860745
783,100,0.019214550401833126
784,100,0.01799613768947723
785,100,0.02091125503429972
786,100,0.020187729297237233
787,100,0.022276838061623876
788,100,0.01924339514465388
789,100,0.019645783483821008
790,100,0.01963311566998578
791,100,0.020300702225237194
792,100,0.020553284977765898
793,100,0.01913453449293176
794,100,0.02106432244235864
795,100,0.020657104863502897
796,100,0.020333915936631943
797,100,0.020563796781168327
798,100,0.019321077849894536
799,100,0.02085696758631429
800,100,0.019533084664738378
801,100,0.02062267800462809
802,100,0.01920479759658902
803,100,0.019489868352990016
804,100,0.0203241484150731
805,100,0.01899989468083509
806,100,0.018818974408415828
807,100,0.02055467899641682
808,100,0.019673244066765416
809,100,0.020271374611603433
810,100,0.019284456760545264
811,100,0.018804999574632136
812,100,0.019100372061254815
813,100,0.01890298476867207
814,100,0.019660232606413936
815,100,0.01940152996045112
816,100,0.018818356215359603
817,100,0.017521043373749403
818,100,0.01903264391225407
819,100,0.019605208447697198
820,100,0.01935308437147897
821,100,0.01941242891196014
822,100,0.019862906218830714
823,100,0.019708630098042832
824,100,0.018763971435364086
825,100,0.018511429132549797
826,100,0.01871869303087337
827,100,0.019420130949768768
828,100,0.018764986289028913
829,100,0.01911915411835735
830,100,0.019355498764818697
831,100,0.018882018842803598
832,100,0.01914977140398529
833,100,0.019878680887409367
834,100,0.018796090545300542
835,100,0.01945142005987454
836,100,0.0196038671082804
837,100,0.019143268051807945
838,100,0.018863701717526632
839,100,0.019604092362989215
840,100,0.019990516495443353
841,100,0.019458713834021434
842,100,0.01906004065889491
843,100,0.0189337858386342
844,100,0.01922609568719157
845,100,0.018343125976558988
846,100,0.01901604225960456
847,100,0.018651669515758588
848,100,0.0190593438796158
849,100,0.019493184569377542
850,100,0.018822014177879084
851,100,0.01874586946885453
852,100,0.01838289926557927
853,100,0.019165030729189365
854,100,0.01870028624960204
855,100,0.018379544387704942
856,100,0.018696176833332655
857,100,0.01878717589775725
858,100,0.018373343235913445
859,100,0.01903297729086078
